date,ise_sa,ise_ldiff,ip_ldiff,retail_ldiff,unemp_diff,fx_ldiff,interest_diff,m1_ldiff,credit_diff
2012-02-01,87.66864638425457,0.00202555475610655,0.00355133136685381,NA,0.17752662137590036,-0.03248996767034651,0.25,NA,-1.0199999999999996
2012-03-01,88.38743183182987,0.00816546010328256,0.02512367745323818,NA,-0.4545494758173998,-0.00914228157242735,0.25,NA,-0.10999999999999945
2012-04-01,87.71835406865176,-0.00759862578147085,-0.04704069557788681,NA,0.6741222261100006,0.00373015447074731,0,NA,0.28999999999999915
2012-05-01,88.47552006341071,0.00859474439105767,0.02815216309166146,NA,0.02399940767420005,0.0094228652515671,0,NA,-0.240000000000002
2012-06-01,88.5138285877361,4.3289073851671134e-4,0.02390953182795385,NA,-0.3084767778883002,7.35666605422125e-4,0,NA,-0.23999999999999844
2012-07-01,88.00299388378346,-0.00578795972984202,-0.01385623549825698,NA,0.23330640279839976,-0.00396402552612595,0,NA,0.5700000000000003
2012-08-01,86.77968450151712,-0.0139982905553726,-0.01074491528151178,NA,-0.5602340587130996,0.01180575991945076,-0.25,NA,-0.1700000000000017
2012-09-01,88.55342437320324,0.0202334903645065,0.01137286934838677,NA,0.4112468150473987,-0.0024349239261916,-0.25,-0.00355408114826172,-0.509999999999998
2012-10-01,88.67996885032532,0.00142799837349372,-0.0193457350839159,NA,-0.33596311776319965,0.00206535043895961,0,0.02589130957407714,-0.120000000000001
2012-11-01,89.33488572917425,0.00735803576839266,-0.01366568815691948,NA,0.5112669825480012,0.00819199139964599,0,0.04089647252970252,-0.3999999999999986
2012-12-01,89.18343427995988,-0.00169676126844908,0.01281314785712783,NA,-0.2324599239583005,-0.01471188295377512,-0.25,0.1122510784069224,-0.1999999999999993
2013-01-01,91.31861687065984,0.02365936759521147,-0.00358020341948872,NA,-0.5156815525864005,-0.01330665770440742,-0.25,-0.08986309822055194,0.9499999999999992
2013-02-01,90.72682364748354,-0.00650162186029668,-0.01366727267395262,NA,0.5000727748995004,0.0121103669579714,-0.25,-0.00662482376160955,-0.7600000000000016
2013-03-01,90.35887765467108,-0.00406378302131749,0.00440615081679407,NA,-0.5297707708543005,0.01069832647501645,-0.25,0.02071687629198404,-0.4399999999999977
2013-04-01,92.36218045157426,0.02192832168608749,0.00394654353618584,NA,0.18761673526999975,0.01031845995794888,-0.5,0.00311783298628753,0.04999999999999716
2013-05-01,93.06756807346255,0.0076081753879329,-0.0013928366797602,NA,-0.5216497981642387,0.01036959174575269,0,-0.0125598234831612,-0.16999999999999815
2013-06-01,92.41808121949188,-0.00700312407869141,0.01098620056010091,NA,0.09222111398169908,0.03277270998404358,0,0.06959341675251718,-0.01999999999999957
2013-07-01,93.98575238134666,0.01682055667322313,0.00282148882695487,NA,0.03406965785097071,-0.00635117307972521,0,-0.00259702529810113,-0.21000000000000085
2013-08-01,92.40987696002207,-0.01690933392917504,-0.02216928235201631,NA,0.05375786877396926,0.00354510843716937,0,0.0071222016759469,-0.08999999999999986
2013-09-01,93.78034762894691,0.01472145406880898,0.02037891668581082,NA,-0.2692826827304291,0.00656099781088759,0,-0.00356861659270713,0.03000000000000113
2013-10-01,94.33125267621544,0.00585723178552655,0.00238217313572697,NA,-0.4935391537130407,-0.01671861816804476,0,0.01676370016213546,-0.14000000000000057
2013-11-01,94.79204416704074,0.00487293115470155,-0.00289957148683406,NA,0.7480032441969904,0.01912676145632907,0,0.04524887406118338,-0.05000000000000071
2013-12-01,95.49752131555933,0.0074148088882513,-0.0063457523552497,NA,-0.6688544499506808,0.00614744845132264,0,0.08729242537792015,0.2199999999999989
2014-01-01,95.72225933407148,0.00235057399632498,0.01123205124413573,NA,0.192280371122461,0.01443392648509167,0,-0.05904377293451635,0.5899999999999999
2014-02-01,97.1522824630248,0.01482880342757031,0.0151618041290531,NA,0.3728226970395099,0.03953829878482473,0,0.0120809372163233,-0.5399999999999991
2014-03-01,95.99760736004026,-0.01195640193852032,9.755240896165418e-4,NA,-0.2681235976733696,-0.00947674233037254,0,0.00856909676229911,-0.23000000000000043
2014-04-01,96.38179011460107,0.00399401672233334,0.0037618004206088,NA,-0.38573102452815,-0.04187275729603623,0,-0.00688185999271784,-0.259999999999998
2014-05-01,96.21033508199758,-0.00178049936074664,-0.00481836648022859,NA,-0.15751641959130147,-0.01247532117900274,0.25,-0.01777695807239432,0.03999999999999915
2014-06-01,95.77953131979918,-0.00448778358266199,-0.0277920809617127,NA,0.7293582219707613,-0.0148379777275398,0.25,0.04004222217120556,0.17999999999999972
2014-07-01,97.02559623729232,0.01292582082523008,0.00929321499549828,NA,-0.3078831228105514,-0.01562274207049441,0.25,-0.00546168391722723,-0.17999999999999972
2014-08-01,96.46936540576132,-0.00574932141878026,0.00410139996588299,NA,-0.01347210469640991,0.02250748639934219,0.25,-3.438831813600274e-4,-0.129999999999999
2014-09-01,98.23856132275478,0.01817331876596295,-0.00427107771743706,NA,-0.3416272398248097,0.03950351966969823,0.25,0.0034702458477227,0.17999999999999972
2014-10-01,98.69864560572944,0.00467240423658044,0.00624767459611153,NA,0.03969597263404978,0.03500585443003334,0,0.00638168931127758,-0.2200000000000024
2014-11-01,97.59142694161638,-0.01128157316419464,-0.00257649068263621,NA,0.17963183907983016,0.04023771309984969,0,0.04226157085965276,0.01999999999999957
2014-12-01,98.90390700461614,0.01335909159705206,0.01322432343072943,NA,0.37851188060347063,0.0982675095658312,0,0.08749514596732588,-0.379999999999999
2015-01-01,98.81892830020898,-8.595740548482667e-4,-0.01834671959953038,NA,-0.5525658005432295,0.02097806743050956,0,-0.05783356072889578,1.0500000000000007
2015-02-01,99.36910571267748,0.00555208924199845,0.02266607631177297,NA,-0.03984371366720118,0.01022539431576152,0,-0.01813828966904296,-0.39000000000000057
2015-03-01,98.82837828433836,-0.00545646452239179,-0.01305946533801272,NA,-0.2454132512596292,0.06596697377827354,0,0.015043382454856589,0.03999999999999915
2015-04-01,99.86337407113324,0.01041819940634969,0.01617509389087867,NA,0.7654286378831792,-0.03763167616301821,0,-0.02494726333909902,-0.16000000000000014
2015-05-01,99.70709832751272,-0.00156612121707322,0.00267764015592053,NA,-0.4494915593440094,-0.02208697728089514,0,-0.00432817778359773,-0.0799999999999983
2015-06-01,99.51002507928882,-0.00197847764427727,-0.00870132159722381,NA,-0.3444440432913094,0.04614154664442438,0,0.05567443748673639,0.01000000000000156
2015-07-01,101.31214828326355,0.01794793423242513,0.01116678906493184,NA,0.18294146187744964,0.06650932279803623,0,-0.01139958850627653,-0.3200000000000003
2015-08-01,99.91104427711782,-0.01392609501884667,0.0045048285176934,NA,0.5757210180254404,0.10134696579583836,0,0.02315169021124141,-0.01000000000000156
2015-09-01,101.03559516069323,0.01119264921848817,-0.00280631579811796,NA,-0.00440412966769088,0.01571964033960427,0,-0.00699725378783266,0.03999999999999915
2015-10-01,101.06242884703224,2.6555120099214236e-4,0.01031741228446936,NA,-0.08770446305227964,-0.04500647032651184,0.25,0.00915889747812404,0.39000000000000057
2015-11-01,99.9295773772296,-0.0112727216113031,0.02516783941258626,NA,-0.7352461153931706,0.0216223979885628,0.5,0.05275194474914624,0.33000000000000185
2015-12-01,100.65229627950404,0.00720625464972002,-0.01171357535579353,NA,0.7134876781370298,0.07828183322660998,0.25,0.06707440798842246,0.03999999999999915
2016-01-01,100.90678262475603,0.00252518003023105,0.03076858944197802,NA,0.4951589461881411,0.01426995816180642,0.25,-0.07653315138432948,0.9899999999999984
2016-02-01,102.5206993969759,0.01586757717002829,-0.02833102281157895,NA,-0.7220277785381501,0.02024500646761851,0.25,0.01126752007108589,-0.17999999999999972
2016-03-01,101.72375423912143,-0.00780387607292354,0.0041008233840083,NA,0.8899486495413989,-0.0655820713665829,0.25,-0.00706760664977235,0.03999999999999915
2016-04-01,101.42323035514,-0.00295868633058393,-0.00867833276874563,NA,-0.9115447486212798,-0.04995203156055972,0.25,-0.027069702447573,0.240000000000002
2016-05-01,101.81482300498388,0.00385354147964278,0.00438186672152074,NA,-0.05490028418008919,0.00120239542455458,0.5,-0.02715294964228931,0.28000000000000114
2016-06-01,101.82332187692916,8.34703336662912e-5,0.01967668302583636,NA,0.3728088756603096,-0.00131054662289997,0.25,0.0117118701674741,0.129999999999999
2016-07-01,99.6781982717582,-0.02129219318342468,-0.08180168889747463,NA,0.42983513170556087,-0.00731537893421663,0.25,0.00769650323938453,0.129999999999999
2016-08-01,103.22353415624652,0.03494989144604776,0.09193008914369648,NA,-0.4505392234806713,-0.00393777708973441,0.25,-1.0768783460868292e-4,0.2699999999999996
2016-09-01,103.64667999239768,0.00409093622328704,-0.01185848316196658,NA,-0.16481820879845976,-0.01320039360613911,0,-0.03578387578592945,0.03000000000000113
2016-10-01,102.51529967372645,-0.01097575487324942,-0.00361542642003076,NA,0.32533745976722095,0.00484436035219459,0,0.03309870246714652,0.2699999999999996
2016-11-01,103.13944066130382,0.00606981295747477,-0.00203478505488341,NA,-0.6777228037592913,0.05588962355033722,0,0.02901129289459447,-0.1999999999999993
2016-12-01,103.8512727314797,0.00687794021934884,0.01061463590471145,NA,0.7785998029442212,-0.03011812990894924,0,0.06801826743450068,-0.25
2017-01-01,102.47905341851468,-0.01330138492367627,-0.01146690540273009,NA,0.00297192310500982,-0.02396290079017316,-0.25,-0.07078083070569541,1.4899999999999984
2017-02-01,103.39016429021756,0.00885141382905629,-0.01111345032226474,NA,-0.07199418352871056,-0.02004660966484195,0,0.0150124440922621,-0.8499999999999979
2017-03-01,102.55448814685327,-0.00811558562098557,-0.00143777620198726,NA,-0.12822190449525017,0.02160912245898139,-0.25,-0.03188909432515796,-0.25
2017-04-01,102.63212983351606,7.567909752852486e-4,-0.00403396081109619,NA,-0.5344474254862099,-0.0226906333010799,-0.25,-0.02078600520764073,0.08999999999999986
2017-05-01,103.2221481222858,0.00573240362373717,0.00332044320725,NA,0.6869555469349109,0.01563605317688843,-0.5,-0.00363278657534493,-0.08999999999999986
2017-06-01,104.48079093854685,0.01211979212893688,0.00784036593248771,NA,-0.4240374875867001,0.01209332754572667,-0.25,0.0198726958408697,-0.3100000000000023
2017-07-01,103.08321405643956,-0.01346667022635639,0.00457059658290592,NA,0.42081122403653914,0.0265990020006912,-0.5,0.01505985096782858,-0.0799999999999983
2017-08-01,104.14110799420942,0.01021022163438711,-0.00646799462463221,NA,0.09067332445668974,-0.02179008526977011,-0.25,-0.00892108311609707,-0.4800000000000004
2017-09-01,104.2065570318556,6.282675622095724e-4,0.00183169063398924,NA,0.2640833687990014,-0.0183685220818095,-0.25,-0.00343435221344545,-0.03999999999999915
2017-10-01,103.612378533598,-0.00571824810569143,-0.00278375979724199,NA,-0.30534027309302125,0.01299803311221659,0,0.01634884834447358,0.00999999999999801
2017-11-01,104.02662252123253,0.0039900455608981,0.0050215828775304,NA,0.3530239097588197,0.01945113996854797,-0.25,0.03338654393478801,-0.2099999999999973
2017-12-01,105.4246512151783,0.01334963909427688,0.03613026061088309,NA,-0.5342418769560684,-0.00777867615219207,-0.25,0.10147903128604964,-0.01000000000000156
2018-01-01,104.11563536595165,-0.01249433127693056,-0.03109006346161447,NA,0.3402266599727888,-0.04416282761876022,0,-0.0856562685305402,0.5899999999999999
2018-02-01,105.02974677709052,0.00874145269283399,0.00197436874332357,NA,0.07271198607617002,-6.382887750406852e-4,-0.25,0.0111194326358488,-0.6499999999999986
2018-03-01,105.81938529188048,0.00749011578770897,0.04018895868287231,NA,-0.5660982146199594,-0.0040255251711887,0,-0.00625319426021953,-0.2700000000000031
2018-04-01,105.02408338524316,-0.00754403903056832,-0.03573011605506249,NA,0.1797385259611506,-0.02979505233246726,0,-0.01922166438926886,-0.16999999999999815
2018-05-01,105.60678709946092,0.00553295155101096,0.0065089684129056,NA,0.21964295904580844,0.03430596240896211,-0.25,-0.01277871168436828,-0.39000000000000057
2018-06-01,106.21168346818584,0.00571147559946982,0.00668980127684282,NA,-0.2095129242386502,0.01158911235671222,0,0.01919334925964477,0.120000000000001
2018-07-01,105.99792608757484,-0.00201458787237918,-6.06054989550131e-4,NA,0.21649966801780177,-0.00464281751790007,0,0.02255806202575883,0.5199999999999996
2018-08-01,107.5086873031144,0.01415212771548013,0.01538797527854818,NA,-0.10791307281413154,0.02666628876047205,0,-0.00527621971806713,-0.41000000000000014
2018-09-01,107.12088942203157,-0.00361365203253072,0.00573147279523844,NA,0.4827182134038903,0.02475746829407565,0,-0.00370599559431727,-0.3000000000000007
2018-10-01,107.26319095904164,0.00132753847819344,-0.00816563726776653,NA,0.23081857770920067,0.01783599759782639,0,0.01567614924504745,-0.1999999999999993
2018-11-01,107.55909646916702,0.00275488824566139,0.0107691197398676,NA,-0.07306227665229947,0.03495909098202077,0,0.03787824072287282,-0.2199999999999989
2018-12-01,107.26006258276952,-0.00278405409337878,-0.01813863736731757,NA,0.3963729647121994,0.00444776963450443,0,0.09635543533378854,-0.07000000000000028
2019-01-01,107.91813611442846,0.0061165637347571,-0.00174867843967962,NA,-0.05703529418310005,-0.01664168784545161,0,-0.07704524001392699,1.2199999999999989
2019-02-01,108.87567589859182,0.00883370241991254,0.00710351925856755,0.01530067630900244,0.1263466319956006,-0.01456892256460662,0,0.00533072995659633,-0.6099999999999994
2019-03-01,107.51619576015348,-0.01256514872331138,-0.00587317687410848,0.01781017938067286,-0.06048957994430104,0.0044613138009435,0,0.00574306935940072,-0.16000000000000014
2019-04-01,108.97197290791694,0.01344922542668403,0.01233864029232378,0.03304296677944762,-0.2709286544753997,0.00843687714043461,0,-0.00132239924499089,0.19000000000000128
2019-05-01,110.03628733480475,0.00971947637365477,0.00946406261589061,0.03335075427856626,0.25226901085780007,0.04766830987602866,0,-0.01192515241328262,-0.7700000000000031
2019-06-01,108.8401803918832,-0.01092962493626625,-0.01525256402353036,-0.01999442667968143,-0.7434530944728,-0.01670914579473859,0,0.03127343171668606,-0.17999999999999972
2019-07-01,110.48451422893405,0.01499479709435558,0.0039607981336589,-0.02613775764458381,1.0580752646107996,-0.01395312955924232,0,0.01022274566131642,-0.23999999999999844
2019-08-01,110.41744176611468,-6.072600360500502e-4,0.00452009048112955,0.03459704563028687,0.4938356375173995,0.0619547500771862,0,0.01563278715621141,-0.8000000000000007
2019-09-01,109.51368545933896,-0.00821858556540799,0.00475701568837649,-0.04165586306631752,-0.14129669827180005,-0.00488551800999914,0,0.00168496472479517,-0.33000000000000007
2019-10-01,110.53579357898688,0.00928986948669763,0.00563679757568014,-0.02684156626418676,-0.1425936758138988,0.01200288647689795,0,0.00719924127774351,-0.01999999999999957
2019-11-01,110.0508146055748,-0.0043971822118678,-0.01661376313478513,0.03956637015042918,-0.19009139732470004,-0.00737861382621751,0,0.0506501813675575,-0.08000000000000007
2019-12-01,110.46053985439566,0.00371614170471801,0.01065553322694956,0.01031709678240577,-0.3393116403027001,-0.010732007563643,0,0.05666543373771482,0.10999999999999945
2020-01-01,111.57333074357354,0.01002369776670431,0.01004502302230125,0.00225531998651273,0.29665286727060014,-0.01694281334945913,0,-0.06809289297655763,0.46000000000000085
2020-02-01,111.70190722613049,0.00115173091238496,-4.29957171735218e-4,5.556368410690737e-4,0.47504887858469935,0.0288070427617324,0,0.00842719177142825,-0.3699999999999992
2020-03-01,100.7416262874008,-0.10327469686954416,-0.13522253505746118,-0.10079095957708706,1.1694553173329003,0.12894921355314715,0,0.1357534499359314,0.1999999999999993
2020-04-01,86.87344982719452,-0.1481066235899462,-0.3068295366993423,-0.39310094104860127,7.443382013458798,0.02541608529199912,-0.5,0.01763448094523845,0.7599999999999998
2020-05-01,90.92776999597277,0.0456129950233981,0.1572351509359482,0.265321813653828,1.385873728384503,-0.03326849520302311,-0.5,-8.975382412419464e-4,-1.5399999999999991
2020-06-01,95.51963598296966,0.04926638370506531,0.13715103525274497,0.06710991686185341,-0.6686659769987031,-0.04360952042328137,-0.5,0.03173845389383611,-0.05000000000000071
2020-07-01,98.87909006132548,0.0345659524743338,0.03933906331452874,0.01290158344263403,-0.2804937945006998,-0.0084241188011731,-0.25,-0.01729097530500123,-0.05000000000000071
2020-08-01,99.25617941656462,0.00380638754042728,0.0050317691155195,-0.00678141707513191,-2.536739694127,0.0342374761931481,-0.25,0.01424171814288044,0.1800000000000015
2020-09-01,102.78298257950962,0.03491562145489269,0.04663245385878234,0.11039698645469365,-0.7742120172119975,-0.00954683623002594,-0.25,-6.924991949652792e-6,-0.6500000000000004
2020-10-01,105.3345211278782,0.02452140117758627,0.03093244105503601,0.03919900194638437,-0.256290809873601,0.02164820863113448,-0.25,0.01675587188544192,-0.23000000000000043
2020-11-01,106.07979132273238,0.0070503578810932,0.01405496952942453,0.04377883598724175,-0.9897044786934012,-0.04235607499728644,0,0.01690835441835059,0
2020-12-01,108.1126522305508,0.01898220044022558,0.01524573651453309,-0.08589809488166544,-0.9730832582964996,-0.05788627149301106,0,0.07555369139264823,-0.08000000000000007
2021-01-01,107.64153165352982,-0.0043672045410732,0.01086166470500149,0.00964260152332929,-0.6168396764560988,0.00993258088108817,0,-0.04813227757527905,0.5199999999999996
2021-02-01,109.91387729566084,0.02089057029800845,0.00969781123774815,0.10832879125499152,-0.3647597139782004,0.01548292286837593,0,0.02480383227319294,-0.7299999999999988
2021-03-01,111.90508718855492,0.01795395073793315,0.00316398364009096,6.763142461521099e-4,0.13230543487579993,0.01640856710310423,0,0.02568490401658696,-0.3000000000000007
2021-04-01,108.70234290235564,-0.02903772846749763,0.00843484476168576,-0.07460906388617516,1.0109825325769997,0.00968731699039437,0,-0.00999721982415025,-0.10999999999999945
2021-05-01,102.84725668898608,-0.05536840492275274,-0.24729911221788117,-0.04408491671898318,-0.30230795394290055,0.0243754964169085,0,0.03611356797279441,0.14999999999999858
2021-06-01,110.5666744158409,0.07237378455923515,0.24919576974192204,0.10053514313810652,0.05772988169080051,-0.01348836403305853,0,0.01008050658969939,0.2000000000000011
2021-07-01,111.96164637911718,0.01253764223360587,0.05354604464603607,0.0512551293658019,-2.058065083834199,0.03777140106690702,0,8.896877424824368e-4,0.379999999999999
2021-08-01,110.93569570633022,-0.00920565412263041,0.00517204730846465,0.00471235690130456,0.4177125004411,0.01417343908342161,0,0.02082036563417055,0.10000000000000142
2021-09-01,116.73698361636448,0.05097268548441835,-0.00326458101809734,-0.00894015719353102,-0.6361266297551005,-0.01736522727159517,0,-0.01329277065897294,-0.02000000000000135
2021-10-01,115.80388635206484,-0.00802527549187726,0.00615469832606407,0.0451022238254275,0.6431100317622995,-0.01293518085637046,0.25,0.01814437502057941,0.0600000000000005
2021-11-01,117.16891673289732,0.01171850090302406,0.01012395994419357,-0.04991649471561832,-0.0870727898995991,0.03442899280334721,0.5,0.05231135590859903,0.4399999999999995
2021-12-01,119.06187852424424,0.01602671918609211,0.01325669232482607,0.05047687790086996,-1.2732251917768007,0.01600918593642042,0,0.03855950259990681,0.3200000000000003
2022-01-01,115.85774548156098,-0.02728023907313836,0.01143490314003514,-0.00337847249535538,0.03630014554290106,0.00863822983438389,0.5,-0.03777587702244389,1.59
2022-02-01,117.43881991310916,0.01355440990154388,-0.01435849689164836,-0.02187619949413299,-0.3526895045868006,-0.01592956160198788,1,0.01393054083044198,-0.1999999999999993
2022-03-01,119.52604972139493,0.01761682052380386,0.0287580695600198,0.06072721106637058,0.03997422155289953,-0.03446011879044874,0,-0.01289951911798059,0.28000000000000114
2022-04-01,119.6818790968353,0.00130287819683516,0.004884327038007,0.0216640876626597,-0.7315434242253005,-1.6802358753409408e-4,1,-0.00631858616056746,1.5
2022-05-01,119.8696178760206,0.00156741928139947,-0.00810473328161354,0.01804113452490163,-0.4993530376501986,0.05764639574626251,1,0.00299013479041754,0.759999999999998
2022-06-01,119.3957958402587,-0.00396064477347213,0.00440567326035612,-0.01006084245567606,1.0420836502170996,-0.02720267900647321,0,0.00702476422039222,0.7300000000000004
2022-07-01,118.55169378662282,-0.00709488968163452,0.00572074953036594,-0.01873396201456234,-0.5981834501302998,0.11244687488959038,1.5,0.00164025743278894,1.6099999999999994
2022-08-01,120.39684374441109,0.01544421784483773,0.01218225566102937,-0.01098938104948121,0.12453860673979912,-0.0140625473836522,1.5,-0.00376176680796458,1.75
2022-09-01,121.68074526209742,0.0106074549192785,-0.00576980641008617,-0.00863054271623742,0.37899417303830063,0.02461943543507416,0,-0.02006202391820366,1.1700000000000017
2022-10-01,120.23900599893685,-0.01191929410099756,-0.00638182451134916,-7.58847804959828e-4,-0.6113464587202007,0.06223221636158271,1,0.01422946266691038,1.6199999999999974
2022-11-01,117.23765836672304,-0.02527833594814144,-0.00388197646643639,-0.05042184606181177,0.0960653392304014,0.04364427881571231,1,0.00595359732018963,1.110000000000003
2022-12-01,119.5463692027282,0.01950118025587688,-0.0213506258308902,0.0199916529574553,0.15366310234099956,-0.02907081804544731,0,0.04165102775425033,1.6099999999999994
2023-01-01,120.54109093923766,0.00828637553759836,-0.00831130883767361,0.00102833776650168,0.15804286980189983,-0.01848532179024609,1,-0.04331931445875359,2.129999999999999
2023-02-01,120.62072679801834,6.604350756891364e-4,7.360832228773262e-4,-0.02107616786554445,-0.9591426252288996,0.0198620906890099,0.75,-0.02131419499004927,-0.8900000000000006
2023-03-01,121.0505920656574,0.00355744093260845,0.00466286202103116,-0.01141578624518313,-0.5728943897559109,-0.00746528971643556,0,-0.03003362575201595,-0.259999999999998
2023-04-01,118.5201999316602,-0.02112516484936577,-0.02313607979209919,0.03942035362305685,0.8398270717270098,-0.04894246045712691,0.25,-0.00356807017241234,-0.39000000000000057
2023-05-01,120.11863349944016,0.01339645731564598,0.00414300445655158,0.0161027298227161,-0.21515196373319867,7.213757421116185e-4,0.25,-0.01882252268798012,-0.91
2023-06-01,122.6706241891191,0.02102304446981318,-0.01100537520707156,-0.07159271431762892,-0.7502631202506205,-0.07392846610208181,0,0.00278424652781694,-0.4499999999999993
2023-07-01,119.26239456267864,-0.02817684939186282,-0.01116774213525584,0.01874533407445611,-0.01828992785025107,-0.03674140854790586,0,0.00231626570427145,-0.3000000000000007
2023-08-01,121.05924023535262,0.01495395250937381,-0.00505452342044421,-0.03615004811589806,0.11193783471036056,0.00131512327509852,0,-0.00941062029591321,-1.2800000000000011
2023-09-01,121.19915514738057,0.00115508837052669,0.01608859458492606,0.01322419617635528,0.19592528655024033,-0.01459258333101232,0,0.00185711022821255,0.03000000000000113
2023-10-01,119.35529241582488,-0.0153304074180145,-0.01352385547644807,-0.04604569480120535,0.41986167147446984,0.05132928763098299,0,0.03316209697641792,0.28999999999999915
2023-11-01,121.80859602039811,0.0203462322039023,-0.00274197581702217,0.04232018469146759,0.06962802113429944,-0.04398127503369054,0,-0.00163512561836043,-0.5
2023-12-01,120.66023684868294,-0.00947229171209507,0.00735812149152437,0.00807847662136929,0.42537204374650095,-0.02086594376838846,0,0.06303201367871569,-0.10000000000000142
